station,date,n_total,n_retained,rmsp_median,rmsp_p95,frac_retained
gz13,2014-09-24,5760,5760,0.0022,0.0043,1.0
gz13,2014-09-25,5760,5760,0.0021,0.0043,1.0
gz13,2014-09-26,5760,5760,0.0023,0.0045,1.0
gz13,2014-09-27,5760,5760,0.0021,0.0043,1.0
gz13,2014-09-28,5760,5760,0.002,0.004,1.0
gz13,2014-09-29,5760,5760,0.0020499999999999997,0.004005000000000018,1.0
gz13,2014-09-30,5760,5760,0.0021,0.0042,1.0
gz13,2014-10-01,5760,5760,0.0022,0.0043,1.0
gz13,2014-10-02,5760,5760,0.0021,0.0042,1.0
gz13,2014-10-03,5760,5760,0.0021,0.0042,1.0
gz13,2014-10-04,5760,5760,0.0021,0.0042,1.0
gz13,2014-10-05,5760,5760,0.0021,0.0041,1.0
gz13,2014-10-06,5760,5760,0.002,0.0041,1.0
gz13,2014-10-07,5760,5760,0.002,0.0041,1.0
gz13,2014-10-08,5760,5760,0.0022,0.0043,1.0
gz13,2014-10-09,5760,5760,0.0021,0.0041,1.0
gz13,2014-10-10,5760,5760,0.002,0.004,1.0
gz13,2014-10-11,5760,5760,0.0021,0.0041,1.0
gz13,2014-10-12,5760,5760,0.0021,0.004,1.0
gz13,2014-10-13,5760,5760,0.0021,0.0041,1.0
gz13,2014-10-14,5760,5760,0.0021,0.0041,1.0
gz13,2014-10-15,5760,5760,0.0021,0.0041,1.0
gz13,2014-10-16,5760,5760,0.0021,0.004,1.0
gz13,2014-10-17,5760,5760,0.0021,0.0043,1.0
gz13,2014-10-18,5760,5760,0.0022,0.0045,1.0
gz13,2014-10-19,5760,5760,0.0021,0.0041,1.0
gz13,2014-10-20,5760,5760,0.0023,0.0045,1.0
gz13,2014-10-21,5760,5760,0.0022,0.0043,1.0
gz13,2014-10-22,5760,5760,0.0022,0.0041,1.0
gz13,2014-10-23,5760,5760,0.0021,0.0041,1.0
gz13,2014-10-24,5760,5760,0.0022,0.0042,1.0
gz13,2014-10-25,5760,5760,0.0022,0.0042,1.0
gz13,2014-10-26,5760,5760,0.0022,0.0043,1.0
gz13,2014-10-27,5760,5760,0.0022,0.004205000000000018,1.0
gz13,2014-10-28,5760,5760,0.0021,0.0042,1.0
gz13,2014-10-29,5760,5760,0.0021,0.0041,1.0
gz13,2014-10-30,5760,5760,0.0021,0.0041,1.0
gz13,2014-10-31,5760,5760,0.0021,0.004205000000000018,1.0
gz13,2014-11-01,5760,5760,0.0022,0.0043,1.0
gz13,2014-11-02,5760,5760,0.0021,0.0042,1.0
gz13,2014-11-03,5760,5760,0.0021,0.0041,1.0
gz13,2014-11-04,5760,5760,0.0022,0.0044,1.0
gz13,2014-11-05,5760,5760,0.0022,0.0043,1.0
gz13,2014-11-06,5760,5760,0.0021,0.0043,1.0
gz13,2014-11-07,5760,5760,0.0021,0.0043,1.0
gz13,2014-11-08,5760,5760,0.0021,0.0041,1.0
gz13,2014-11-09,5760,5760,0.0022,0.0043,1.0
gz13,2014-11-10,5760,5760,0.0022,0.0044,1.0
gz13,2014-11-11,5760,5760,0.0021,0.0042,1.0
gz13,2014-11-12,5760,5760,0.0021,0.0042,1.0
gz13,2014-11-13,5760,5760,0.0021,0.0041,1.0
gz13,2014-11-14,5760,5760,0.0021,0.0042,1.0
gz13,2014-11-15,5760,5760,0.0022,0.004205000000000018,1.0
gz13,2014-11-16,5760,5760,0.0022,0.0044,1.0
gz13,2014-11-17,5760,5760,0.0021,0.0043,1.0
gz13,2014-11-18,5760,5760,0.0021,0.0043,1.0
gz13,2014-11-19,5760,5760,0.0021,0.0042,1.0
gz13,2014-11-20,5760,5760,0.0021,0.0043,1.0
gz13,2014-11-21,5760,5760,0.0021,0.0042,1.0
gz13,2014-11-22,5760,5760,0.0021,0.0044,1.0
gz13,2014-11-23,5760,5760,0.0021,0.0043,1.0
gz13,2014-11-24,5760,5760,0.0021,0.0042,1.0
gz13,2014-11-25,5760,5760,0.0021,0.0043,1.0
gz13,2014-11-26,5760,5760,0.0021,0.0044,1.0
gz13,2014-11-27,5760,5760,0.0021,0.0042,1.0
gz13,2014-11-28,5760,5760,0.0021,0.0042,1.0
gz13,2014-11-29,5760,5760,0.0021,0.0042,1.0
gz13,2014-11-30,5760,5760,0.0021,0.0043,1.0
gz13,2014-12-01,5760,5760,0.0021,0.0041,1.0
gz13,2014-12-02,5760,5760,0.0021,0.0043,1.0
gz13,2014-12-03,5760,5760,0.002,0.0041,1.0
gz13,2014-12-04,5760,5760,0.0021,0.0042,1.0
gz13,2014-12-05,5760,5760,0.0021,0.0042,1.0
gz13,2014-12-06,5760,5760,0.0022,0.0043,1.0
gz13,2014-12-07,5760,5760,0.0021,0.0043,1.0
gz13,2014-12-08,5760,5760,0.0021,0.0042,1.0
gz13,2014-12-09,5760,5760,0.002,0.0043,1.0
gz13,2014-12-10,5760,5760,0.002,0.0041,1.0
gz13,2014-12-11,5760,5760,0.002,0.0041,1.0
gz13,2014-12-12,5760,5760,0.0021,0.0043,1.0
gz13,2014-12-13,5760,5760,0.0021,0.0041,1.0
gz13,2014-12-14,5760,5760,0.0021,0.0041,1.0
gz13,2014-12-15,5760,5760,0.0021,0.0041,1.0
gz13,2014-12-16,5760,5760,0.002,0.0041,1.0
gz13,2014-12-17,5760,5760,0.002,0.0041,1.0
gz13,2014-12-18,5760,5760,0.002,0.0041,1.0
gz13,2014-12-19,5760,5760,0.002,0.0041,1.0
gz13,2014-12-20,5760,5760,0.002,0.0041,1.0
gz13,2014-12-21,5760,5760,0.002,0.0041,1.0
gz13,2014-12-22,5760,5760,0.002,0.0041,1.0
gz13,2014-12-23,5760,5760,0.0021,0.0041,1.0
gz13,2014-12-24,5760,5760,0.0021,0.0044,1.0
gz13,2014-12-25,5760,5760,0.002,0.0041,1.0
gz13,2014-12-26,5760,5760,0.0021,0.0042,1.0
gz13,2014-12-27,5760,5760,0.002,0.004,1.0
gz14,2012-01-03,4879,4879,0.0018,0.0033,1.0
gz14,2012-01-04,5760,5760,0.0017,0.0032,1.0
gz14,2012-01-05,5760,5760,0.0018,0.0033,1.0
gz14,2012-01-06,5760,5760,0.0018,0.0033,1.0
gz14,2012-01-07,5760,5760,0.0019,0.0034,1.0
gz14,2012-01-08,5760,5760,0.0018,0.0034,1.0
gz14,2012-01-09,5760,5760,0.0018,0.0033,1.0
gz14,2012-01-10,5760,5760,0.0018,0.0033,1.0
gz14,2012-01-11,5758,5758,0.0017,0.0033,1.0
gz14,2012-01-12,5760,5760,0.0018,0.0033,1.0
gz14,2012-01-13,5760,5760,0.0017,0.0032,1.0
gz14,2012-01-14,5760,5760,0.0017,0.0032,1.0
gz14,2012-01-15,5760,5760,0.0018,0.0032,1.0
gz14,2012-01-16,5760,5760,0.0019,0.0034,1.0
gz14,2012-01-17,5760,5760,0.0018,0.0033,1.0
gz14,2012-01-18,5760,5760,0.0018,0.0033,1.0
gz14,2012-01-19,5760,5760,0.0017499999999999998,0.0033,1.0
gz14,2012-01-20,5760,5760,0.0019,0.0036,1.0
gz14,2012-01-21,5760,5760,0.0019,0.0034,1.0
gz14,2012-01-22,5760,5760,0.0019,0.0034,1.0
gz14,2012-01-23,5760,5760,0.0019,0.0038,1.0
gz14,2012-01-24,5760,5760,0.0018,0.0036,1.0
gz14,2012-01-25,5760,5760,0.0018,0.0034,1.0
gz14,2012-01-26,5760,5760,0.0018,0.0033,1.0
gz14,2012-01-27,5760,5760,0.0018,0.0033,1.0
gz14,2012-01-28,5760,5760,0.0017,0.0033,1.0
gz14,2012-01-29,5760,5760,0.0018,0.0033,1.0
gz14,2012-01-30,5760,5760,0.0018,0.0035,1.0
gz14,2012-01-31,5760,5760,0.0018,0.0033,1.0
gz14,2012-02-01,5760,5760,0.0018,0.0033,1.0
gz14,2012-02-02,5760,5760,0.0018,0.0033,1.0
gz14,2012-02-03,5760,5760,0.0018,0.0034,1.0
gz14,2012-02-04,5760,5760,0.0019,0.0035,1.0
gz14,2012-02-05,5760,5760,0.0019,0.004,1.0
gz14,2012-02-06,5760,5760,0.0018,0.0035,1.0
gz14,2012-02-07,5760,5760,0.0018,0.0035,1.0
gz14,2012-02-08,5760,5760,0.0018,0.003505000000000018,1.0
gz14,2012-02-09,5760,5760,0.0018,0.0035,1.0
gz14,2012-02-10,5760,5760,0.0018,0.0035,1.0
gz14,2012-02-11,5760,5760,0.0017,0.0034,1.0
gz14,2012-02-12,5760,5760,0.0018,0.0035,1.0
gz14,2012-02-13,5760,5760,0.0019,0.0036,1.0
gz14,2012-02-14,5760,5760,0.0019,0.0038,1.0
gz14,2012-02-15,5760,5760,0.0019,0.0036,1.0
gz14,2012-02-16,5760,5760,0.0017,0.0033,1.0
gz14,2012-02-17,5760,5760,0.0017,0.0033,1.0
gz14,2012-02-18,5760,5760,0.0018,0.0034,1.0
gz14,2012-02-19,5760,5760,0.0019,0.0035,1.0
gz14,2012-02-20,5760,5760,0.0019,0.0035,1.0
gz14,2012-02-21,5760,5760,0.0018,0.0033,1.0
gz14,2012-02-22,5760,5760,0.0018,0.0033,1.0
gz14,2012-02-23,5760,5760,0.0018,0.0032,1.0
gz14,2012-02-24,5760,5760,0.0018,0.0033,1.0
gz14,2012-02-25,5760,5760,0.0018,0.0034,1.0
gz14,2012-02-26,5760,5760,0.0017,0.0033,1.0
gz14,2012-02-27,5760,5760,0.0019,0.0038,1.0
gz14,2012-02-28,5760,5760,0.0018,0.0034,1.0
gz14,2012-02-29,5760,5760,0.0018,0.0033,1.0
gz14,2012-03-01,5760,5760,0.0018,0.0035,1.0
gz14,2012-03-02,5760,5760,0.0018,0.0034,1.0
gz14,2012-03-03,5760,5760,0.0018,0.0033,1.0
gz14,2012-03-04,5760,5760,0.0018,0.0035,1.0
gz14,2012-03-05,5760,5760,0.0018,0.0034,1.0
gz14,2012-03-06,5760,5760,0.0019,0.004,1.0
gz14,2012-03-07,5760,5760,0.0019,0.0035,1.0
gz14,2012-03-08,5760,5760,0.002,0.003705000000000018,1.0
gz14,2012-03-09,5760,5760,0.002,0.0041,1.0
gz14,2012-03-10,5760,5760,0.0018,0.0034,1.0
gz14,2012-03-11,5760,5760,0.0018,0.0034,1.0
gz14,2012-03-12,5760,5760,0.0019,0.0036,1.0
gz14,2012-03-13,5760,5760,0.0019,0.0036,1.0
gz14,2012-03-14,5760,5760,0.0019,0.0039,1.0
gz14,2012-03-15,5760,5760,0.0019,0.0039,1.0
gz14,2012-03-16,5760,5760,0.0019,0.0038,1.0
gz14,2012-03-17,5760,5760,0.0018,0.0036,1.0
gz14,2012-03-18,5760,5760,0.0018,0.0035,1.0
gz14,2012-03-19,5760,5760,0.0018,0.0036,1.0
gz14,2012-03-20,5760,5760,0.0019,0.004,1.0
gz14,2012-03-21,5760,5760,0.0018,0.0034,1.0
gz14,2012-03-22,5760,5760,0.0019,0.0041,1.0
gz14,2012-03-23,5760,5760,0.0017,0.0034,1.0
